Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
4721,Innovate Industries,Social Media,Men 25-34,45 days,YouTube,0.08,"$18,334.00",5.49,Houston,German,902,6104,10,Foodies,2021-12-07
4722,TechCorp,Search,Women 25-34,60 days,Email,0.02,"$14,268.00",5.35,Los Angeles,Spanish,487,2444,5,Tech Enthusiasts,2021-12-08
4723,TechCorp,Email,All Ages,60 days,Instagram,0.05,"$11,808.00",6.39,Houston,English,822,4994,8,Outdoor Adventurers,2021-12-09
4724,TechCorp,Influencer,Women 25-34,30 days,Email,0.1,"$7,480.00",6.12,Chicago,Mandarin,141,3388,9,Health & Wellness,2021-12-10
4725,Innovate Industries,Social Media,Women 25-34,60 days,Website,0.09,"$17,463.00",3.61,Miami,Spanish,354,2023,8,Health & Wellness,2021-12-11
4726,Innovate Industries,Email,Men 18-24,60 days,Email,0.06,"$5,553.00",4.74,New York,Spanish,806,4292,7,Health & Wellness,2021-12-12
4727,DataTech Solutions,Influencer,Women 25-34,60 days,Website,0.08,"$7,447.00",7.76,Los Angeles,English,277,6869,7,Health & Wellness,2021-12-13
4728,NexGen Systems,Display,Women 35-44,60 days,Google Ads,0.03,"$5,209.00",6.27,Chicago,Spanish,696,4457,6,Tech Enthusiasts,2021-12-14
4729,DataTech Solutions,Email,All Ages,15 days,Instagram,0.11,"$12,538.00",3.61,Chicago,Spanish,467,6144,7,Fashionistas,2021-12-15
4730,NexGen Systems,Influencer,Men 18-24,30 days,Facebook,0.03,"$16,050.00",2.71,Los Angeles,French,325,5248,5,Health & Wellness,2021-12-16
4731,Alpha Innovations,Social Media,Men 18-24,45 days,Instagram,0.06,"$17,021.00",7.39,Chicago,English,380,2196,8,Foodies,2021-12-17
4732,DataTech Solutions,Influencer,Men 25-34,15 days,Google Ads,0.12,"$5,832.00",7.21,New York,German,281,1452,4,Outdoor Adventurers,2021-12-18
4733,DataTech Solutions,Search,Women 25-34,30 days,YouTube,0.14,"$8,112.00",4.81,Los Angeles,Mandarin,478,4804,8,Foodies,2021-12-19
4734,Innovate Industries,Search,Women 35-44,15 days,Website,0.1,"$18,562.00",2.56,Houston,Spanish,550,9751,5,Fashionistas,2021-12-20
4735,Innovate Industries,Display,All Ages,45 days,Facebook,0.08,"$9,410.00",5.77,Miami,Mandarin,179,5819,1,Outdoor Adventurers,2021-12-21
4736,Alpha Innovations,Search,Women 35-44,60 days,Instagram,0.11,"$18,810.00",6.91,Miami,Mandarin,307,9876,4,Tech Enthusiasts,2021-12-22
4737,Innovate Industries,Display,Men 25-34,45 days,Facebook,0.12,"$13,439.00",5.93,Chicago,English,601,1301,8,Health & Wellness,2021-12-23
4738,Innovate Industries,Influencer,Men 25-34,45 days,Facebook,0.08,"$14,249.00",3.61,Houston,German,885,1204,2,Health & Wellness,2021-12-24
4739,DataTech Solutions,Social Media,Men 18-24,45 days,Facebook,0.04,"$14,925.00",3.95,Los Angeles,French,560,7810,4,Foodies,2021-12-25
4740,NexGen Systems,Social Media,Women 25-34,60 days,Facebook,0.1,"$16,891.00",3.08,Los Angeles,English,975,7525,7,Fashionistas,2021-12-26
4741,DataTech Solutions,Email,All Ages,60 days,Google Ads,0.01,"$6,018.00",5.75,Miami,French,925,4704,1,Foodies,2021-12-27
4742,Innovate Industries,Email,Women 35-44,15 days,Website,0.12,"$5,367.00",7.16,Los Angeles,English,496,3570,9,Fashionistas,2021-12-28
4743,DataTech Solutions,Influencer,Women 35-44,30 days,Google Ads,0.1,"$16,646.00",3.04,Chicago,English,370,3955,8,Health & Wellness,2021-12-29
4744,Alpha Innovations,Email,Women 25-34,15 days,Google Ads,0.08,"$9,721.00",4.29,Houston,Mandarin,147,8418,3,Foodies,2021-12-30
4745,Innovate Industries,Search,Men 18-24,60 days,Instagram,0.08,"$15,110.00",2.08,New York,French,618,3944,2,Foodies,2021-12-31
4746,TechCorp,Social Media,All Ages,15 days,Website,0.11,"$19,851.00",7.58,New York,Spanish,417,6956,10,Health & Wellness,2021-01-01
4747,Innovate Industries,Display,Women 25-34,15 days,Google Ads,0.08,"$8,952.00",4.49,Chicago,English,575,6516,8,Tech Enthusiasts,2021-01-02
4748,TechCorp,Influencer,Women 25-34,15 days,Instagram,0.13,"$14,819.00",5.77,Chicago,English,261,3112,5,Foodies,2021-01-03
4749,Alpha Innovations,Display,All Ages,45 days,Instagram,0.15,"$15,853.00",3.55,Houston,English,737,9908,1,Tech Enthusiasts,2021-01-04
4750,TechCorp,Email,Men 25-34,15 days,YouTube,0.05,"$16,577.00",2.11,Chicago,French,523,9564,5,Health & Wellness,2021-01-05
4751,NexGen Systems,Display,Men 18-24,15 days,Email,0.05,"$8,756.00",7.22,Chicago,English,427,4953,5,Fashionistas,2021-01-06
4752,Innovate Industries,Display,Women 25-34,30 days,Facebook,0.07,"$12,779.00",6.38,Houston,Mandarin,964,3785,1,Fashionistas,2021-01-07
4753,Innovate Industries,Email,Men 18-24,30 days,Instagram,0.04,"$11,701.00",2.27,Los Angeles,French,344,8814,5,Fashionistas,2021-01-08
4754,DataTech Solutions,Display,Women 25-34,60 days,Facebook,0.05,"$9,378.00",7.19,Houston,Mandarin,788,2450,7,Tech Enthusiasts,2021-01-09
4755,TechCorp,Display,Men 18-24,30 days,Email,0.11,"$19,704.00",6.2,Chicago,German,866,5819,4,Foodies,2021-01-10
4756,Alpha Innovations,Display,Men 18-24,30 days,YouTube,0.14,"$7,799.00",4.15,Chicago,French,122,1622,7,Fashionistas,2021-01-11
4757,TechCorp,Display,All Ages,60 days,Google Ads,0.12,"$19,871.00",2.34,Houston,German,954,8550,3,Outdoor Adventurers,2021-01-12
4758,TechCorp,Search,Women 25-34,30 days,YouTube,0.15,"$18,042.00",6.58,Los Angeles,Spanish,935,1848,8,Foodies,2021-01-13
4759,Innovate Industries,Influencer,Women 25-34,30 days,Facebook,0.06,"$19,868.00",6.09,New York,French,464,4067,3,Outdoor Adventurers,2021-01-14
4760,DataTech Solutions,Display,Women 25-34,15 days,Email,0.08,"$15,591.00",5.64,Houston,Spanish,841,3182,3,Foodies,2021-01-15
4761,Innovate Industries,Social Media,Men 25-34,30 days,Google Ads,0.15,"$11,243.00",3.52,Houston,Spanish,902,1369,2,Outdoor Adventurers,2021-01-16
4762,Innovate Industries,Email,All Ages,15 days,Website,0.13,"$19,034.00",5.74,Miami,Mandarin,323,8963,8,Fashionistas,2021-01-17
4763,Innovate Industries,Display,Women 25-34,30 days,Website,0.14,"$19,897.00",3.11,Miami,French,1000,7562,9,Tech Enthusiasts,2021-01-18
4764,Innovate Industries,Search,Women 35-44,15 days,Facebook,0.04,"$15,844.00",3.27,Miami,French,428,4905,5,Outdoor Adventurers,2021-01-19
4765,Alpha Innovations,Display,Women 25-34,60 days,YouTube,0.07,"$5,274.00",2.88,Chicago,English,822,3765,6,Health & Wellness,2021-01-20
4766,Innovate Industries,Social Media,Men 18-24,30 days,Google Ads,0.11,"$8,194.00",6.17,New York,Mandarin,388,6664,8,Foodies,2021-01-21
4767,Innovate Industries,Social Media,Women 35-44,60 days,Instagram,0.13,"$13,688.00",2.32,Miami,Mandarin,738,1907,4,Health & Wellness,2021-01-22
4768,Innovate Industries,Social Media,Men 18-24,45 days,YouTube,0.08,"$10,925.00",7.34,New York,English,630,9941,3,Foodies,2021-01-23
4769,DataTech Solutions,Display,Women 25-34,15 days,Email,0.04,"$13,117.00",2.15,Chicago,French,522,3555,5,Tech Enthusiasts,2021-01-24
4770,Alpha Innovations,Social Media,All Ages,15 days,Email,0.1,"$15,559.00",2.32,Chicago,English,399,6565,5,Fashionistas,2021-01-25
4771,Alpha Innovations,Social Media,Women 35-44,30 days,Google Ads,0.02,"$6,511.00",3.07,New York,German,438,7878,9,Tech Enthusiasts,2021-01-26
4772,Innovate Industries,Display,Women 35-44,30 days,Website,0.13,"$16,931.00",3.55,Chicago,Mandarin,313,7853,4,Fashionistas,2021-01-27
4773,DataTech Solutions,Social Media,Men 18-24,30 days,Instagram,0.07,"$12,362.00",2.58,Miami,Mandarin,986,9375,8,Health & Wellness,2021-01-28
4774,TechCorp,Search,Women 35-44,15 days,YouTube,0.04,"$14,636.00",3.3,Los Angeles,Mandarin,476,1296,5,Foodies,2021-01-29
4775,DataTech Solutions,Influencer,Men 18-24,15 days,Google Ads,0.15,"$8,099.00",4.52,Los Angeles,German,475,5760,2,Fashionistas,2021-01-30
4776,Innovate Industries,Search,Men 25-34,45 days,YouTube,0.14,"$9,369.00",4.11,Houston,French,585,3649,5,Health & Wellness,2021-01-31
4777,Alpha Innovations,Display,Women 35-44,45 days,YouTube,0.13,"$16,031.00",2.3,Chicago,Spanish,767,2048,1,Outdoor Adventurers,2021-02-01
4778,NexGen Systems,Search,All Ages,30 days,Instagram,0.04,"$10,745.00",2.78,Miami,Mandarin,969,8136,6,Fashionistas,2021-02-02
4779,DataTech Solutions,Search,All Ages,60 days,Instagram,0.01,"$13,890.00",2.86,Chicago,Mandarin,321,4560,1,Outdoor Adventurers,2021-02-03
4780,Alpha Innovations,Email,Men 25-34,60 days,Email,0.08,"$5,505.00",7.39,Miami,French,157,5539,5,Fashionistas,2021-02-04
4781,NexGen Systems,Social Media,Men 25-34,60 days,Email,0.07,"$18,092.00",3.73,Chicago,French,556,8280,1,Outdoor Adventurers,2021-02-05
4782,Innovate Industries,Influencer,Men 18-24,60 days,Facebook,0.11,"$17,600.00",6.56,Houston,English,178,2246,6,Health & Wellness,2021-02-06
4783,Alpha Innovations,Search,All Ages,60 days,Instagram,0.05,"$14,322.00",2.92,Los Angeles,Spanish,579,6047,7,Outdoor Adventurers,2021-02-07
4784,DataTech Solutions,Influencer,Men 25-34,15 days,Email,0.14,"$16,706.00",4.34,New York,French,349,5435,8,Outdoor Adventurers,2021-02-08
4785,NexGen Systems,Influencer,Women 25-34,15 days,Facebook,0.13,"$19,959.00",5.72,Chicago,English,858,9084,7,Health & Wellness,2021-02-09
4786,NexGen Systems,Influencer,Women 25-34,60 days,Google Ads,0.06,"$10,644.00",2.22,New York,German,259,5064,2,Tech Enthusiasts,2021-02-10
4787,Alpha Innovations,Email,Men 25-34,60 days,Google Ads,0.05,"$10,932.00",3.01,Miami,English,858,9250,3,Tech Enthusiasts,2021-02-11
4788,DataTech Solutions,Email,Men 25-34,15 days,YouTube,0.1,"$16,311.00",6.29,New York,French,735,9176,9,Health & Wellness,2021-02-12
4789,TechCorp,Display,All Ages,30 days,Facebook,0.02,"$10,784.00",4.74,Houston,Mandarin,307,4965,6,Outdoor Adventurers,2021-02-13
4790,Alpha Innovations,Display,Women 35-44,30 days,Instagram,0.14,"$14,783.00",2.58,Houston,German,593,4359,4,Health & Wellness,2021-02-14
4791,DataTech Solutions,Display,All Ages,15 days,Facebook,0.09,"$5,838.00",3.23,Los Angeles,German,406,5676,3,Health & Wellness,2021-02-15
4792,NexGen Systems,Email,Men 18-24,15 days,Google Ads,0.06,"$15,292.00",6.44,New York,Mandarin,558,5274,3,Health & Wellness,2021-02-16
4793,TechCorp,Email,Men 18-24,30 days,Facebook,0.08,"$14,824.00",5.33,New York,Mandarin,672,9664,8,Fashionistas,2021-02-17
4794,DataTech Solutions,Display,Women 35-44,30 days,Facebook,0.09,"$19,774.00",7.13,Los Angeles,Spanish,531,7873,4,Foodies,2021-02-18
4795,Alpha Innovations,Email,Men 18-24,15 days,Email,0.06,"$5,057.00",6.64,Los Angeles,English,137,3449,5,Health & Wellness,2021-02-19
4796,NexGen Systems,Email,Men 18-24,30 days,Google Ads,0.03,"$17,556.00",4.01,Los Angeles,Mandarin,448,5883,8,Health & Wellness,2021-02-20
4797,Innovate Industries,Social Media,Women 35-44,15 days,YouTube,0.02,"$11,801.00",2.9,Houston,English,940,1853,7,Foodies,2021-02-21
4798,DataTech Solutions,Email,Women 35-44,45 days,Facebook,0.1,"$12,450.00",3.34,Los Angeles,English,116,8716,10,Outdoor Adventurers,2021-02-22
4799,DataTech Solutions,Influencer,Men 25-34,15 days,Google Ads,0.11,"$5,146.00",7.44,Chicago,Spanish,886,1052,8,Fashionistas,2021-02-23
4800,Innovate Industries,Influencer,All Ages,45 days,Website,0.08,"$8,135.00",3.93,Miami,Spanish,745,4359,5,Outdoor Adventurers,2021-02-24
4801,NexGen Systems,Search,Men 18-24,60 days,Google Ads,0.05,"$11,317.00",6.19,Los Angeles,Mandarin,604,7520,4,Outdoor Adventurers,2021-02-25
4802,Alpha Innovations,Search,All Ages,60 days,Website,0.1,"$18,391.00",6.95,Chicago,Mandarin,114,6497,3,Fashionistas,2021-02-26
4803,NexGen Systems,Influencer,Men 18-24,30 days,Google Ads,0.15,"$7,746.00",7.0,Los Angeles,English,941,7577,9,Outdoor Adventurers,2021-02-27
4804,Alpha Innovations,Email,Women 25-34,45 days,Google Ads,0.12,"$5,116.00",2.72,Houston,Spanish,634,3846,10,Outdoor Adventurers,2021-02-28
4805,Innovate Industries,Social Media,Men 25-34,15 days,Website,0.14,"$6,640.00",6.44,Miami,English,875,5060,2,Tech Enthusiasts,2021-03-01
4806,DataTech Solutions,Social Media,All Ages,45 days,Instagram,0.09,"$13,305.00",5.44,Houston,Spanish,411,1653,6,Fashionistas,2021-03-02
4807,Innovate Industries,Display,Women 25-34,45 days,Email,0.07,"$19,811.00",6.14,Chicago,Spanish,244,8512,2,Fashionistas,2021-03-03
4808,Innovate Industries,Social Media,All Ages,30 days,Instagram,0.11,"$7,035.00",4.16,Los Angeles,Spanish,799,2938,9,Outdoor Adventurers,2021-03-04
4809,TechCorp,Search,Men 18-24,30 days,Email,0.09,"$14,616.00",4.7,Los Angeles,Mandarin,135,3950,4,Tech Enthusiasts,2021-03-05
4810,Innovate Industries,Search,Women 35-44,60 days,Facebook,0.01,"$6,289.00",4.24,Miami,French,627,7254,4,Tech Enthusiasts,2021-03-06
4811,NexGen Systems,Search,Men 18-24,45 days,Google Ads,0.11,"$17,628.00",6.93,Miami,French,957,3335,4,Foodies,2021-03-07
4812,NexGen Systems,Display,Women 35-44,15 days,Website,0.01,"$17,529.00",4.9,Houston,French,764,7134,2,Fashionistas,2021-03-08
4813,NexGen Systems,Social Media,All Ages,60 days,Facebook,0.11,"$11,992.00",7.6,Miami,German,800,2127,2,Foodies,2021-03-09
4814,Alpha Innovations,Display,Women 25-34,15 days,Facebook,0.14,"$14,109.00",2.27,Miami,Mandarin,570,7457,7,Foodies,2021-03-10
4815,NexGen Systems,Email,Women 25-34,45 days,Website,0.14,"$16,094.00",5.84,Houston,English,631,5691,8,Foodies,2021-03-11
4816,Innovate Industries,Social Media,Men 25-34,45 days,Website,0.03,"$17,093.00",5.74,Chicago,Spanish,904,7993,10,Fashionistas,2021-03-12
4817,NexGen Systems,Social Media,All Ages,15 days,Facebook,0.11,"$13,339.00",6.35,New York,Spanish,595,1998,7,Fashionistas,2021-03-13
4818,TechCorp,Influencer,Men 25-34,45 days,Email,0.07,"$17,346.00",7.64,Chicago,English,228,7839,5,Foodies,2021-03-14
4819,NexGen Systems,Search,Women 25-34,30 days,Email,0.07,"$6,085.00",4.47,Miami,French,989,5468,3,Fashionistas,2021-03-15
4820,Innovate Industries,Email,Men 25-34,45 days,Email,0.14,"$14,303.00",7.08,Los Angeles,Spanish,399,5010,8,Fashionistas,2021-03-16
4821,TechCorp,Search,Women 35-44,60 days,YouTube,0.08,"$15,711.00",4.93,Chicago,Spanish,695,8219,1,Health & Wellness,2021-03-17
4822,Innovate Industries,Social Media,All Ages,60 days,Google Ads,0.04,"$5,944.00",2.19,Chicago,German,618,3964,10,Fashionistas,2021-03-18
4823,Innovate Industries,Search,All Ages,30 days,Google Ads,0.05,"$5,552.00",6.73,Houston,German,877,8665,3,Fashionistas,2021-03-19
4824,TechCorp,Display,Women 35-44,60 days,Website,0.12,"$14,258.00",2.78,Houston,Mandarin,607,9349,9,Outdoor Adventurers,2021-03-20
4825,Innovate Industries,Search,Women 35-44,45 days,Email,0.06,"$10,014.00",2.93,Los Angeles,Mandarin,878,5531,9,Health & Wellness,2021-03-21
4826,TechCorp,Email,Men 25-34,15 days,Email,0.04,"$13,759.00",4.37,Miami,French,579,9444,7,Fashionistas,2021-03-22
4827,TechCorp,Influencer,Women 25-34,15 days,Facebook,0.13,"$9,152.00",3.48,Houston,German,670,3461,7,Tech Enthusiasts,2021-03-23
4828,DataTech Solutions,Social Media,Women 25-34,60 days,Instagram,0.06,"$9,112.00",4.5,Houston,German,506,2174,1,Outdoor Adventurers,2021-03-24
4829,TechCorp,Display,Women 35-44,45 days,Email,0.13,"$11,939.00",7.39,Miami,Mandarin,918,6552,4,Outdoor Adventurers,2021-03-25
4830,NexGen Systems,Display,Women 25-34,60 days,Email,0.01,"$12,238.00",7.39,Miami,French,694,8810,7,Outdoor Adventurers,2021-03-26
4831,Innovate Industries,Social Media,All Ages,30 days,YouTube,0.13,"$5,860.00",7.07,Los Angeles,Spanish,533,3688,1,Health & Wellness,2021-03-27
4832,TechCorp,Influencer,Men 25-34,45 days,Instagram,0.07,"$5,849.00",5.18,Chicago,German,261,6252,5,Fashionistas,2021-03-28
4833,Alpha Innovations,Display,Men 25-34,15 days,Website,0.01,"$16,233.00",5.74,New York,German,960,1211,4,Health & Wellness,2021-03-29
4834,DataTech Solutions,Search,Women 25-34,15 days,Instagram,0.04,"$18,749.00",3.93,Houston,French,232,2772,10,Foodies,2021-03-30
4835,Innovate Industries,Influencer,Men 25-34,15 days,Google Ads,0.02,"$14,214.00",3.08,Los Angeles,Spanish,760,9247,9,Foodies,2021-03-31
4836,TechCorp,Email,Men 25-34,60 days,Website,0.04,"$7,253.00",5.13,New York,French,904,5594,9,Tech Enthusiasts,2021-04-01
4837,TechCorp,Search,Women 35-44,30 days,Google Ads,0.06,"$13,311.00",6.78,Miami,Spanish,286,1425,4,Fashionistas,2021-04-02
4838,NexGen Systems,Social Media,Men 18-24,30 days,YouTube,0.1,"$16,417.00",7.77,Chicago,Spanish,399,8065,8,Health & Wellness,2021-04-03
4839,TechCorp,Social Media,Men 18-24,15 days,Google Ads,0.1,"$12,291.00",5.84,Los Angeles,German,471,6196,10,Outdoor Adventurers,2021-04-04
4840,TechCorp,Display,Women 35-44,30 days,Google Ads,0.05,"$11,095.00",4.11,Chicago,Mandarin,230,6438,4,Foodies,2021-04-05
4841,Alpha Innovations,Social Media,Women 25-34,15 days,Instagram,0.13,"$11,268.00",2.2,Los Angeles,Mandarin,157,5613,6,Tech Enthusiasts,2021-04-06
4842,DataTech Solutions,Social Media,Women 25-34,30 days,Email,0.12,"$12,587.00",2.89,Chicago,Mandarin,809,7144,4,Outdoor Adventurers,2021-04-07
4843,Innovate Industries,Email,Men 25-34,45 days,YouTube,0.08,"$7,401.00",6.64,Los Angeles,English,904,5675,9,Outdoor Adventurers,2021-04-08
4844,Alpha Innovations,Influencer,Men 25-34,30 days,Facebook,0.11,"$19,421.00",7.24,New York,Spanish,997,2845,10,Outdoor Adventurers,2021-04-09
4845,NexGen Systems,Influencer,Women 35-44,30 days,Website,0.08,"$10,741.00",2.32,Chicago,French,294,4312,5,Health & Wellness,2021-04-10
4846,DataTech Solutions,Display,Men 25-34,15 days,Facebook,0.03,"$17,670.00",3.73,Houston,French,696,7484,6,Tech Enthusiasts,2021-04-11
4847,Innovate Industries,Influencer,Women 25-34,15 days,Facebook,0.05,"$10,767.00",6.76,Chicago,German,568,4276,10,Fashionistas,2021-04-12
4848,Innovate Industries,Influencer,Women 25-34,30 days,Google Ads,0.04,"$14,569.00",5.21,New York,Mandarin,902,8502,6,Health & Wellness,2021-04-13
4849,Alpha Innovations,Search,Women 35-44,45 days,Instagram,0.08,"$5,440.00",6.57,Los Angeles,German,846,4353,3,Foodies,2021-04-14
4850,TechCorp,Search,Men 18-24,45 days,Website,0.13,"$19,212.00",7.8,Chicago,French,454,1222,5,Outdoor Adventurers,2021-04-15
4851,NexGen Systems,Display,Men 18-24,60 days,Website,0.15,"$12,879.00",5.97,Chicago,German,908,4566,1,Health & Wellness,2021-04-16
4852,DataTech Solutions,Email,Men 18-24,60 days,Instagram,0.13,"$15,916.00",4.16,Los Angeles,French,514,2545,4,Fashionistas,2021-04-17
4853,Innovate Industries,Influencer,Women 25-34,15 days,Google Ads,0.1,"$15,267.00",3.32,Los Angeles,Mandarin,685,3881,2,Outdoor Adventurers,2021-04-18
4854,Innovate Industries,Display,Men 25-34,30 days,YouTube,0.04,"$13,618.00",2.49,Los Angeles,French,958,3549,2,Outdoor Adventurers,2021-04-19
4855,Innovate Industries,Display,Men 25-34,45 days,Website,0.1,"$12,476.00",4.88,New York,English,622,4726,2,Tech Enthusiasts,2021-04-20
4856,Alpha Innovations,Email,Men 18-24,15 days,Facebook,0.05,"$7,077.00",6.38,Miami,Spanish,307,2460,4,Tech Enthusiasts,2021-04-21
4857,Alpha Innovations,Display,Women 25-34,60 days,Facebook,0.13,"$15,513.00",2.69,Chicago,German,369,9667,7,Health & Wellness,2021-04-22
4858,NexGen Systems,Display,Women 35-44,30 days,Google Ads,0.12,"$12,382.00",3.54,Houston,French,895,6709,6,Outdoor Adventurers,2021-04-23
4859,Innovate Industries,Social Media,Men 18-24,45 days,Email,0.03,"$15,093.00",3.09,Los Angeles,Mandarin,609,3917,3,Health & Wellness,2021-04-24
4860,TechCorp,Display,Men 25-34,30 days,YouTube,0.1,"$16,304.00",7.95,Miami,Mandarin,461,3184,2,Tech Enthusiasts,2021-04-25
4861,TechCorp,Social Media,Women 25-34,30 days,Instagram,0.11,"$13,818.00",6.81,New York,German,228,9730,2,Foodies,2021-04-26
4862,NexGen Systems,Social Media,All Ages,30 days,YouTube,0.12,"$5,054.00",3.9,Houston,French,237,4676,3,Foodies,2021-04-27
4863,Innovate Industries,Search,Women 35-44,60 days,YouTube,0.13,"$10,332.00",5.53,Houston,English,977,9271,10,Health & Wellness,2021-04-28
4864,NexGen Systems,Email,Women 25-34,60 days,YouTube,0.12,"$16,910.00",2.94,Los Angeles,English,552,9231,2,Fashionistas,2021-04-29
4865,NexGen Systems,Email,Women 25-34,60 days,Instagram,0.04,"$17,781.00",4.53,New York,German,177,5540,1,Fashionistas,2021-04-30
4866,DataTech Solutions,Social Media,All Ages,60 days,YouTube,0.03,"$10,697.00",4.21,Houston,French,969,3904,7,Fashionistas,2021-05-01
4867,NexGen Systems,Social Media,Women 35-44,60 days,Website,0.09,"$11,181.00",4.1,Houston,Spanish,160,2233,1,Outdoor Adventurers,2021-05-02
4868,NexGen Systems,Display,All Ages,60 days,Google Ads,0.04,"$16,221.00",2.78,Miami,Mandarin,444,4832,2,Fashionistas,2021-05-03
4869,Innovate Industries,Social Media,All Ages,60 days,Google Ads,0.04,"$5,870.00",6.16,Houston,French,407,6039,7,Health & Wellness,2021-05-04
4870,DataTech Solutions,Influencer,Women 35-44,60 days,YouTube,0.15,"$13,940.00",6.06,New York,English,896,6558,2,Outdoor Adventurers,2021-05-05
4871,Innovate Industries,Display,Men 25-34,60 days,Google Ads,0.1,"$18,998.00",6.75,New York,German,659,2482,6,Health & Wellness,2021-05-06
4872,NexGen Systems,Display,Women 25-34,45 days,Google Ads,0.14,"$8,165.00",6.38,Miami,German,235,5439,5,Health & Wellness,2021-05-07
4873,DataTech Solutions,Search,Women 35-44,45 days,Facebook,0.02,"$18,707.00",2.9,New York,Spanish,357,1936,4,Tech Enthusiasts,2021-05-08
4874,Alpha Innovations,Search,Men 25-34,45 days,Email,0.05,"$16,162.00",7.88,Los Angeles,English,245,6068,9,Foodies,2021-05-09
